x,y
1.910885061964363,1.5962339622976176
0.8093601412916109,1.2305540545174019
0.12292057180858407,0.4005622910301281
0.04958290658558728,0.15573156650515604
2.4398107176008175,1.6761614438730297
2.738266731833165,1.7147689965689012
1.8199073273015396,1.5814308551261271
2.188489682951995,1.6389838393451166
1.6308749743962685,1.4567967705093205
2.8052172713633046,1.7025547033051676
2.4475606623645962,1.6602378488070724
0.008215500510444285,0.029449624627890806
2.572212829762708,1.662146426283517
0.10075672591639306,0.33651750103503014
2.1889663392898324,1.6361847478204496
0.526966861807677,1.0210901869007354
2.5895367670496596,1.6672486950170675
1.624383660747275,1.5533705354534686
0.8991356716121544,1.2636149116767006
1.2680616635929753,1.4545933126255457
0.0849590134363889,0.293942909422295
0.37284982949869183,0.8385683122721461
2.011873244080891,1.5962089509318085
1.9415685347227503,1.572401241063073
1.8461553344437616,1.5869977043715813
1.1510326627856502,1.4011351104581924
2.991629807367633,1.7026911553605977
2.9425060163286902,1.6879175214102013
2.056625953442084,1.6147711854806097
1.951377828803449,1.61082477601506
2.0653401917128202,1.6079576887783025
1.1667642719373115,1.4082321661868846
0.40528951506723365,0.8880132742375587
2.164465020582245,1.6260140614904424
1.5760629674271778,1.5126117615200911
0.930725626676867,1.3068153110320406
1.4575060764953673,1.4595640282008717
2.6684635030470005,1.697011620164199
2.802130547868749,1.692660008932011
1.0733855901272107,1.371454311587112
1.7145894921892828,1.5417811455334272
0.9656081732278264,1.3239664226390395
1.7829000905990904,1.5409453180058734
1.0137336765213998,1.3626816234527568
1.1748570015844837,1.3695555355168938
2.670823056014377,1.6642620439513376
0.6814727806001392,1.1582163284679035
1.8695614340581272,1.6066433199183394
0.2520460307471545,0.6757436534144078
2.4979324429601935,1.661579361282083
2.36129492246605,1.622585247830638
0.7181083289788565,1.175307154597841
2.6294526924321113,1.6800658448098011
0.17570410441558304,0.5531865885943077
1.0083511816369812,1.3492140905978087
0.4508384006845172,0.9183361480410936
1.351018099947861,1.4994686614332686
2.388972810861883,1.646116544943389
0.6919266269812423,1.1437904032914323
0.15606390319322883,0.5046553185117522
1.2136555194645846,1.4154772521922954
0.595539133527766,1.0800086743606503
0.2722591368573657,0.7093846761086264
1.7409971579605519,1.5703244825533524
0.8960883984567678,1.3031760083602684
2.015984633869078,1.5755961310112614
0.5985463319046399,1.1288635633105908
2.8263393315194936,1.7179216407883093
1.0953305047344857,1.3657407267151667
0.3164858387106886,0.7591985237803193
1.8873244546191277,1.562134594454493
2.7814636592036024,1.6976753659704402
1.321131464147352,1.438193852537264
2.8637714810722117,1.6877280123637188
1.499687441062941,1.5158172400061178
1.2756858745472266,1.443980514631215
1.8606403560461335,1.568655058424244
2.9852895157059725,1.7274663414997231
2.846831024813296,1.728001758887894
1.3801354179272882,1.4466782981110091
2.273186535924874,1.6275833318323658
1.492268086462857,1.516528872355653
1.5879364805903111,1.5351448587477907
2.3573571021414224,1.6544680890999601
1.2439675480670123,1.4493708472081241
2.203450715366188,1.608780392422919
2.1334286339692494,1.5912852763747751
2.7961790598401346,1.6796404273383985
0.3447978998427156,0.81868601572857
2.187045351228928,1.6122458149822518
2.7822717858736796,1.6857866127253378
2.903778569773939,1.687105096477784
0.044118914896107864,0.15001000577346324
2.5909202707367274,1.656784362500355
2.9435851201990326,1.7168049560274363
2.871630538832891,1.7189823733725196
0.44629203669749373,0.9338301113074243
2.9178864414688648,1.70336044332137
2.669806667161562,1.673138828246944
2.4671214826292114,1.6733821397771746
1.4399637714234965,1.4862713843933255
0.6971187589179115,1.1958962571188987
2.405641736154924,1.6343777101879908
2.7705904793504086,1.7013475420210162
0.7983908168768777,1.2385152599058622
1.6168032228665608,1.5205272130685232
1.3282584869235945,1.4644649243967995
2.7930519479434652,1.6681444962914862
0.1215321335653039,0.43258770110203904
2.196018586969682,1.6027871975964738
1.84311974084699,1.5912409001649517
0.08509609534056317,0.2689122142067742
2.157659318480221,1.6462789871186472
0.04797518857071592,0.16756074971832716
2.273853007069284,1.6425947046323786
1.5382761697862342,1.5104345443586507
2.7873126623910185,1.7173674960890029
0.1982474901722242,0.5615427728996881
2.52395183883715,1.6111691004637996
0.20007002630130422,0.5566791822496687
1.0329299364123754,1.3512540499054204
1.2908961958435,1.432989988446098
2.8981862423522107,1.7208089293446809
1.6866955266853711,1.5625828705835805
0.7765937795127967,1.2137700795103248
0.7250271422830349,1.1545040446304304
2.6643549619775397,1.7111006012773482
0.6776082852519731,1.1720421058830828
0.3736641175058505,0.8495331325490005
0.8649922710227328,1.3087040729020254
1.7583691944381985,1.5503668781352793
1.6622715065198035,1.5152431226053162
2.4291323277383334,1.6555478508914205
1.6814278560185576,1.562703296030846
0.8652636432936315,1.2491726533903886
1.238689028042678,1.4630855408659857
2.4543629129127313,1.6439513755326571
1.8795193872592604,1.5984476332275688
2.877232928092327,1.7145675825837234
1.1082132332750425,1.3751733773577217
1.6578345315638616,1.557743964056852
1.7817726048395048,1.5323577811419542
2.54487362482518,1.6981788593717675
0.43642061455959524,0.9308560177635342
1.21953101024438,1.4078178220121944
2.729876884986891,1.705069690132385
0.12920066570461253,0.4314491446248114
2.4681188405445056,1.67816932802839
1.2461521121136738,1.466489678879829
2.489411955834308,1.6866613618163786
0.02986368242187587,0.13787064551055206
1.095138473274812,1.3625173019373467
0.23589011149691963,0.6431886414056236
1.9578437290099153,1.6041701620589135
0.8215472957986716,1.242963594063453
2.107956211979359,1.6224680984595792
2.8314042808262725,1.7081752098515366
0.3804513067837433,0.8807606226056776
2.594334886202322,1.6748378899541663
0.1783924548010154,0.5190731766208678
1.1423115249326683,1.3748724404307011
1.28932218353573,1.4236569114683717
1.4665486405003927,1.5144674436226018
2.9293869658081335,1.706746614152481
2.327073564305485,1.661696404484743
0.926572088157783,1.273598925686538
0.8095103565024004,1.1983801062694113
2.5893606125679534,1.655752954886338
2.6439215182130695,1.704392449168605
1.5321195166309358,1.5288304385624965
1.0328871928869758,1.3541421051527975
2.9847520444827533,1.6973181380254383
0.9478306361031006,1.3067485852312617
0.5481371367796873,1.0400921738227389
2.640294363912209,1.674799246432383
2.4370061943337618,1.6104143088601897
2.0036682167140536,1.5837761908181138
2.8752408953338557,1.6999999340410892
2.7771437316432563,1.7245685030370816
2.244745509905262,1.638817032364139
2.582104228643033,1.7029947798434226
0.7414402209663224,1.186769834065877
0.4237396707030948,0.9124928383452592
2.0101855479448076,1.5252193766166704
2.143855609964258,1.6308428263575419
0.5011587863468165,1.0118770170772453
1.186671819314628,1.441674820309345
2.730767298648164,1.6809386023223194
1.684202302650669,1.5440117695353583
1.7350077447788181,1.5387504268804144
0.5823893186723808,1.0530709008525991
1.5780667458536255,1.5048111527992645
1.5703041821847599,1.5102194293811295
0.26680692073881596,0.7224486544066385
2.9458280793801186,1.709837328491715
1.7141868013673234,1.5328773056783431
0.0192266479929305,0.07683868449941675
2.3179476036761657,1.6493948032844574
2.9347971415204372,1.6956121728714586
1.7696100849628515,1.5817957426594071
0.959044908847995,1.2776205894706618
0.5625231471833547,1.0546599256394793
2.017579901750608,1.615824179541334
0.5853221953704151,1.052389915607511
1.7330636775535777,1.5592629965318192
1.8067175291388773,1.5918159730813721
2.887269279373143,1.7136659924685618
0.21679579658963033,0.5717862202960662
1.4999184709758555,1.4857116569371518
2.2322924378479447,1.658152222042226
0.5316802214239764,1.0365528646556446
1.1642001953535577,1.3989175822793654
0.188686495364914,0.5566051985408571
2.1776425913273303,1.640665105101961
0.2633036602784603,0.6760240221701754
1.1852751250739026,1.4009350933947884
2.6205678933621965,1.6823457001568922
1.4169010102500343,1.4676665643979034
2.737865800922657,1.688539791091999
